timestamp,profile,section,implementation,operation,sizeKB,meanMs,p50Ms,p95Ms,p99Ms,hz,iterations,url,sizeB
2025-10-07T14:43:02.112Z,bursty,HTTP,dta,,16,21.555144366367664,21.533806999912485,24.595514350011943,25.22645533982199,46.39263755339504,464,http://localhost:8080/blob?size=16384,16384
2025-10-07T14:43:02.112Z,bursty,HTTP,dta,,32,21.31261250636877,21.270963999908417,24.110636999853885,24.98932628026232,46.92057342576719,470,http://localhost:8080/blob?size=32768,32768
2025-10-07T14:43:02.112Z,bursty,HTTP,dta,,64,21.83662327074072,21.830733499955382,24.403502349671907,25.1425320899114,45.79462619295713,458,http://localhost:8080/blob?size=65536,65536
2025-10-07T14:43:02.112Z,bursty,HTTP,dta,,128,22.249781531125517,22.24238700000569,24.59673950001597,25.03745477017015,44.9442615245946,450,http://localhost:8080/blob?size=131072,131072
2025-10-07T14:43:02.112Z,bursty,HTTP,dta,,256,22.61192900902522,22.52591500012204,24.939922500308604,25.44962599975988,44.22444452221943,443,http://localhost:8080/blob?size=262144,262144
2025-10-07T14:43:02.112Z,bursty,HTTP,dta,,512,22.91156363844215,22.89775100024417,25.029670399799944,25.61051099998876,43.64608264108831,437,http://localhost:8080/blob?size=524288,524288
2025-10-07T14:43:02.112Z,bursty,HTTP,dta,,1024,23.46703721779514,23.35666700033471,25.78608989981003,26.500799219999465,42.61296348231367,427,http://localhost:8080/blob?size=1048576,1048576
2025-10-07T14:43:02.112Z,bursty,HTTP,mcp,,1,22.038884753292624,21.989468000130728,24.98311879993416,25.87521371009293,45.37434680539356,454,http://localhost:8080/blob?size=512,1024
2025-10-07T14:43:02.112Z,bursty,HTTP,mcp,,1,22.02844459560935,21.98375100037083,24.8444651001133,25.66742176003754,45.39585151642151,455,http://localhost:8080/blob?size=1024,1024
2025-10-07T14:43:02.112Z,bursty,HTTP,mcp,,2,21.96093488814465,21.724790999898687,25.174122499884103,26.03233419985045,45.53540207160481,456,http://localhost:8080/blob?size=2048,2048
2025-10-07T14:43:02.112Z,bursty,HTTP,mcp,,4,21.82673919823808,21.879352000076324,24.7807667999994,25.337267739763483,45.81536394042418,459,http://localhost:8080/blob?size=4096,4096
2025-10-07T14:43:02.112Z,bursty,HTTP,mcp,,8,21.77910497608676,21.72396699991077,24.667605099733915,25.88171791987028,45.91556912453428,460,http://localhost:8080/blob?size=8192,8192
2025-10-07T14:43:02.112Z,bursty,HTTP,mcp,,16,22.15403480752602,22.12622300023213,24.92523835001048,25.77639414018952,45.13850450665026,452,http://localhost:8080/blob?size=16384,16384
2025-10-07T14:43:02.112Z,bursty,HTTP,mcp,,32,21.98482781319193,21.890656999778003,24.895709299808367,26.09776790003292,45.48591458150756,455,http://localhost:8080/blob?size=32768,32768
2025-10-07T14:43:02.112Z,bursty,HTTP,mcp,,64,22.28675800000415,22.487734999973327,24.758775000181046,25.38732912020758,44.86969347447546,449,http://localhost:8080/blob?size=65536,65536
2025-10-07T14:43:02.112Z,bursty,HTTP,mcp,,128,22.740643893179104,22.737767499871552,25.146353700291364,25.82625431998633,43.97412864373391,440,http://localhost:8080/blob?size=131072,131072
2025-10-07T14:43:02.112Z,bursty,HTTP,mcp,,256,23.141649182465397,23.197788999881595,25.590250400081278,26.52314951982349,43.212132035849365,433,http://localhost:8080/blob?size=262144,262144
2025-10-07T14:43:02.112Z,bursty,HTTP,mcp,,512,23.441396758781497,23.45463799964637,25.625436800019816,26.46111128014513,42.659574013028255,427,http://localhost:8080/blob?size=524288,524288
2025-10-07T14:43:02.112Z,bursty,HTTP,mcp,,1024,24.016002366912264,23.9761020001024,26.52572879986837,27.80176479972899,41.63890329132117,417,http://localhost:8080/blob?size=1048576,1048576
2025-10-07T14:16:22.019Z,loss1,HTTP,dta,,1,5.087668156844436,0.2103544999845326,1.13924599981401,207.63057140005287,196.5536998820768,2002,http://localhost:8080/blob?size=512,1024
2025-10-07T14:16:22.019Z,loss1,HTTP,dta,,1,5.2046845028844055,0.2007194998441264,1.0553841999964788,207.4964186299243,192.1346047864776,2080,http://localhost:8080/blob?size=1024,1024
2025-10-07T14:16:22.019Z,loss1,HTTP,dta,,2,4.656819529088335,0.1529230000451207,0.9364678999176252,207.95477423999924,214.73883489656507,2183,http://localhost:8080/blob?size=2048,2048
2025-10-07T14:16:22.019Z,loss1,HTTP,dta,,4,4.669279580240367,0.1493190000765025,0.911261499975808,208.032089149917,214.16580070121256,2156,http://localhost:8080/blob?size=4096,4096
2025-10-07T14:16:22.019Z,loss1,HTTP,dta,,8,3.861762893730714,0.13230600010138,0.7559015000006184,206.08110720000693,258.9490933333649,2616,http://localhost:8080/blob?size=8192,8192
2025-10-07T14:16:22.019Z,loss1,HTTP,dta,,16,4.100126347283156,0.1663509998470544,0.8975343999452879,206.8811004800256,243.8949230583161,2485,http://localhost:8080/blob?size=16384,16384
2025-10-07T14:16:22.019Z,loss1,HTTP,dta,,32,4.651552508948238,0.1888949999120086,1.205730499909259,207.82022039995528,214.9819867831848,2179,http://localhost:8080/blob?size=32768,32768
2025-10-07T14:16:22.019Z,loss1,HTTP,dta,,64,3.904784969061185,0.2027024999260902,1.4447775000007823,207.2660239000339,256.0960482903177,2586,http://localhost:8080/blob?size=65536,65536
2025-10-07T14:16:22.019Z,loss1,HTTP,dta,,128,5.234934976213682,0.3103799999225884,1.761363049957435,207.52327631000665,191.02434023417015,1934,http://localhost:8080/blob?size=131072,131072
2025-10-07T14:16:22.019Z,loss1,HTTP,dta,,256,5.231775404886743,0.4242650000378489,2.107714450010098,208.24403624988395,191.1397035633352,1924,http://localhost:8080/blob?size=262144,262144
2025-10-07T14:16:22.019Z,loss1,HTTP,dta,,512,4.204587340878471,0.5493840000126511,1.938709799945351,207.80242392007256,237.83546848406493,2385,http://localhost:8080/blob?size=524288,524288
2025-10-07T14:16:22.019Z,loss1,HTTP,dta,,1024,5.363449155367056,1.0083069999236614,2.8736832000780845,207.9387731599435,186.4471855763427,1873,http://localhost:8080/blob?size=1048576,1048576
2025-10-07T14:16:22.019Z,loss1,HTTP,mcp,,1,4.859221767498093,0.3354895000811666,1.2990274999756366,208.06852789999684,205.79427073872327,2086,http://localhost:8080/blob?size=512,1024
2025-10-07T14:16:22.019Z,loss1,HTTP,mcp,,1,4.152459958876033,0.2386660000775009,1.0820172500098124,207.3521427499596,240.82110601993017,2456,http://localhost:8080/blob?size=1024,1024
2025-10-07T14:16:22.019Z,loss1,HTTP,mcp,,2,3.8866295729521663,0.2218480000738054,1.113848000112918,207.01981695987283,257.29233548759066,2625,http://localhost:8080/blob?size=2048,2048
2025-10-07T14:16:22.019Z,loss1,HTTP,mcp,,4,5.6608498644052165,0.2427944999653846,1.5621092000044872,207.8554257398704,176.6519204630186,1770,http://localhost:8080/blob?size=4096,4096
2025-10-07T14:16:22.019Z,loss1,HTTP,mcp,,8,3.9651488767536,0.221553000039421,1.070476200059056,207.1000497100432,252.19734014596028,2564,http://localhost:8080/blob?size=8192,8192
2025-10-07T14:16:22.019Z,loss1,HTTP,mcp,,16,5.6099989977830536,0.2617500000633299,1.4673513999907295,207.80723800002133,178.25315127421194,1803,http://localhost:8080/blob?size=16384,16384
2025-10-07T14:16:22.019Z,loss1,HTTP,mcp,,32,3.695594198306472,0.2511970000341534,1.3370883999858056,207.00230064011183,270.5924802182707,2713,http://localhost:8080/blob?size=32768,32768
2025-10-07T14:16:22.019Z,loss1,HTTP,mcp,,64,2.3573688470752154,0.2880569999106228,1.2989034000784152,7.735257519856085,424.2017541042416,4257,http://localhost:8080/blob?size=65536,65536
2025-10-07T14:16:22.019Z,loss1,HTTP,mcp,,128,5.3166578205142505,0.4013929998036474,2.314937499933876,207.5667956999736,188.08808724562147,1911,http://localhost:8080/blob?size=131072,131072
2025-10-07T14:16:22.019Z,loss1,HTTP,mcp,,256,3.809477265038759,0.4933070000261068,1.927612599986604,206.94626433002293,262.5032072451089,2660,http://localhost:8080/blob?size=262144,262144
2025-10-07T14:16:22.019Z,loss1,HTTP,mcp,,512,4.5599893663931415,0.9092325000092388,2.382170599908569,207.980363890084,219.29875700367688,2208,http://localhost:8080/blob?size=524288,524288
2025-10-07T14:16:22.019Z,loss1,HTTP,mcp,,1024,5.683448670407917,1.615953000029549,3.0590609998907894,208.0744157999754,175.94950847479498,1781,http://localhost:8080/blob?size=1048576,1048576
2025-10-07T14:29:48.412Z,netem40,HTTP,dta,,1,89.25825442476776,80.74996699998155,96.42275360012428,380.5030315597914,11.203445624660525,113,http://localhost:8080/blob?size=512,1024
2025-10-07T14:29:48.412Z,netem40,HTTP,dta,,1,83.90184603335801,81.1582299999427,96.2343352996977,98.51211615005042,11.918688887994389,120,http://localhost:8080/blob?size=1024,1024
2025-10-07T14:29:48.412Z,netem40,HTTP,dta,,2,96.0327012475713,82.84576799999923,96.08526979992166,397.8197864796966,10.41311956249164,105,http://localhost:8080/blob?size=2048,2048
2025-10-07T14:29:48.412Z,netem40,HTTP,dta,,4,84.88656522880181,82.5834774998948,95.80306955021804,99.65624806011562,11.780427177193667,118,http://localhost:8080/blob?size=4096,4096
2025-10-07T14:29:48.412Z,netem40,HTTP,dta,,8,89.02547968140664,79.93786699976772,97.57696059998123,377.1749634398892,11.232739251489306,113,http://localhost:8080/blob?size=8192,8192
2025-10-07T14:29:48.412Z,netem40,HTTP,dta,,16,91.14277205456216,84.0150204997044,98.74038740012328,369.7086574903177,10.971797076803355,110,http://localhost:8080/blob?size=16384,16384
2025-10-07T14:29:48.412Z,netem40,HTTP,dta,,32,85.08022348304532,83.20549049973488,97.08981085037811,99.4940264301328,11.753612755839535,118,http://localhost:8080/blob?size=32768,32768
2025-10-07T14:29:48.412Z,netem40,HTTP,dta,,64,97.66096519416162,85.10667899996042,97.24569560023956,528.6001966796634,10.239505599928089,103,http://localhost:8080/blob?size=65536,65536
2025-10-07T14:29:48.412Z,netem40,HTTP,dta,,128,103.5211116288808,87.53070600004867,167.8339363998728,471.0520342800394,9.659865357560705,97,http://localhost:8080/blob?size=131072,131072
