profile,operation,sizeKB,p50Ms_dta,p50Ms_mcp,p95Ms_dta,p95Ms_mcp,p99Ms_dta,p99Ms_mcp,p50Ms_overhead_pct,p50Ms_delta_ms,p95Ms_overhead_pct,p95Ms_delta_ms,p99Ms_overhead_pct,p99Ms_delta_ms
netem40,remove,256,0.0570589997805655,0.1075670002028346,0.0796307999640703,0.1823140000924468,0.1475782400928436,0.3237126801721749,88.51890256841185,0.050508000422269106,128.94910031634436,0.1026832001283765,119.34987161286286,0.17613444007933132
netem40,remove,512,0.0568740000016987,0.1074510002508759,0.0821345499018207,0.180628699902445,0.1581000401591883,0.3131514999456701,88.92815741404961,0.0505770002491772,119.91804924767837,0.09849415000062431,98.07173965949855,0.1550514597864818
netem40,remove,1024,0.0573459998704493,0.107891000341624,0.0805170000530779,0.1721597000025214,0.1467318003065884,0.2913426199182863,88.14041186021906,0.050545000471174696,113.81782715331097,0.0916426999494435,98.55451872705248,0.14461081961169792
netem40,write,4,0.161201000213623,0.2313500000163912,0.2571361998561768,0.3677980000153181,0.441070660026744,0.5727678000554439,43.516479246286934,0.0701489998027682,43.03625869132289,0.11066180015914129,29.858512924145657,0.13169714002869992
netem40,write,8,0.1666165001224726,0.2391274999827146,0.2508771997643634,0.3660524498904122,0.391889550038613,0.6379541799053554,43.51969931365879,0.07251099986024201,45.9090145434608,0.11517525012604879,62.789280766097896,0.24606462986674243
netem40,write,16,0.1764239999465644,0.2578499997034669,0.2673180001089347,0.3966282002627846,0.4550390300946312,0.6460867099184523,46.15358442250766,0.08142599975690248,48.37317356150905,0.12931020015384992,41.9848995775352,0.1910476798238211
netem40,write,32,0.1940965000540018,0.3159860000014305,0.3440969998715449,0.4973600500030443,0.5992609499860555,0.8504358097771214,62.79840178133889,0.1218894999474287,44.54065283589049,0.15326305013149938,41.91410433082793,0.2511748597910659
netem40,write,64,0.2557500000111758,0.4983479999937117,0.540984799992293,0.8049020003527403,0.7437162402644756,1.0351363998837753,94.85747799489141,0.2425979999825359,48.78458699102214,0.2639172003604473,39.18432109478566,0.2914201596192997
netem40,write,128,0.3386415001004934,0.8896659999154508,0.7190504999598488,1.2241484001278868,1.1968324500927645,3.0957048803381606,162.716176148357,0.5510244998149574,70.2451218928632,0.505097900168038,158.65816723955118,1.898872430245396
netem40,write,256,0.7023280002176762,1.5167959998361766,1.0368273000698534,2.2115477501647547,1.5807724400050964,3.287238100008107,115.96689856677622,0.8144679996185005,113.29952924809731,1.1747204500949013,107.95137976959599,1.7064656600030106
netem40,write,512,1.1040300000458956,2.804861000040546,1.636482000350952,4.046939950087108,2.5422690401039927,4.524930100017228,154.05659265816556,1.7008309999946505,147.29510921716346,2.4104579497361556,77.98785371009093,1.982661059913235
netem40,write,1024,1.6905594998970628,5.449836500221863,2.319429900031537,6.873503550025634,3.03643610014582,7.892748589967379,222.36880751926807,3.7592770003248006,196.34452629640484,4.5540736499940975,159.93461840307924,4.856312489821558
slowlink,read,4,0.1129400003701448,0.178460999391973,0.1640322001650929,0.2902461995836347,0.2978076003119358,0.5211972099449483,58.01398867282843,0.06552099902182819,76.94464824071837,0.12621399941854178,75.01138634441335,0.22338960963301252
slowlink,read,8,0.1154249999672174,0.1851719999685883,0.1659203500021246,0.313180800154805,0.2951715701818466,0.528779119811952,60.426250830565465,0.06974700000137089,88.75370028498295,0.14726045015268038,79.14297081056507,0.23360754963010544
slowlink,read,16,0.115353999659419,0.200140000320971,0.1644011504482477,0.3186189997941255,0.2989692499116064,0.5998626402765502,73.50070297682043,0.08478600066155201,93.80582126426448,0.1542178493458778,100.64359142417032,0.30089339036494384
slowlink,read,32,0.117561999708414,0.2305889995768666,0.1658952502999454,0.3771899498533456,0.2984910796582711,0.6462118897400796,96.14246112586599,0.1130269998684526,127.36633458243725,0.2112946995534002,116.49286487217584,0.3477208100818085
slowlink,read,64,0.1207739999517798,0.3385349996387958,0.1782333000563085,0.71004739999771,0.3414947203546763,0.9195127195119857,180.30453555728818,0.217760999687016,298.3808860484476,0.5318140999414016,169.2611817122619,0.5780179991573093
slowlink,read,128,0.1296729994937777,0.7478080000728369,0.1905654999427497,2.4635265998542333,0.45797919947654,3.250704920142893,476.68751628493027,0.6181350005790591,1192.7453293457281,2.2729610999114835,609.7931355525265,2.7927257206663527
slowlink,read,256,0.1433699997141957,1.5186719996854663,0.2284732003696262,3.4998115997761485,0.8902408192679286,4.106359040178357,959.267631103368,1.3753019999712706,1431.8258745945338,3.271338399406522,361.26384583838086,3.2161182209104284
slowlink,read,512,0.2057834998704493,3.4424529997631907,0.4153519994579255,5.516624000016597,1.010390499699861,6.840363760106266,1572.8518087846605,3.2366694998927414,1228.1804366456222,5.101272000558671,577.0019870671996,5.829973260406405
slowlink,read,1024,0.3081009997986257,10.34808550029993,0.93081515035592,12.802898000506683,1.2419913202617323,13.776377040660014,3258.6666408299293,10.039984500501305,1275.450109037351,11.872082850150763,1009.2168532833897,12.534385720398282
slowlink,remove,4,0.0571499997749924,0.106882999651134,0.078163499943912,0.1789384003728628,0.1430578002706171,0.3178591597825297,87.02187239185902,0.049732999876141604,128.9283367572641,0.10077490042895079,122.18932430195866,0.1748013595119126
slowlink,remove,8,0.0571520002558827,0.1072889994829893,0.0807767998427152,0.1772501998580992,0.1596504801511762,0.3181816394999628,87.72571214066294,0.0501369992271066,119.43206490382448,0.096473400015384,99.29889293077623,0.15853115934878662
slowlink,remove,16,0.0555979991331696,0.1074010003358125,0.0770646994467824,0.173403799533844,0.1436207604315132,0.3141255300212638,93.1742185156037,0.0518030012026429,125.0106738605907,0.09633910008706159,118.71874865267635,0.1705047695897506
slowlink,remove,32,0.0577079998329281,0.1070800004526972,0.0795029997825622,0.1729409999679774,0.1460126001015309,0.2987437497824435,85.554863732424,0.049372000619769096,117.52764102104918,0.0934380001854152,104.60134918131034,0.15273114968091261
slowlink,remove,64,0.0576550001278519,0.1085600000806152,0.0796216497663408,0.1734089500270783,0.1454541605617852,0.3021447503380494,88.29242882643265,0.0509049999527633,117.7912044474932,0.09378730026073749,107.72506552654164,0.15669058977626418
slowlink,remove,128,0.0568470004945993,0.1063890000805258,0.0799840001389383,0.1686620006803423,0.1476110796630382,0.2865694505162532,87.14971617655219,0.049541999585926505,110.86967441908824,0.08867800054140398,94.13817117957856,0.138958370853215
slowlink,remove,256,0.0570179997012019,0.10748599935323,0.0815919995307921,0.1715394004248082,0.1440559202060103,0.3217313005030137,88.51239944666854,0.0504679996520281,110.2404664811171,0.0899474008940161,123.33778441241073,0.1776753802970034
slowlink,remove,512,0.0578230004757642,0.1071380004286766,0.080678999889642,0.1722737505566328,0.1496787997893985,0.3019559500366447,85.28613103289612,0.04931499995291241,113.52985385574942,0.0915947506669908,101.73595089050933,0.15227715024724622
slowlink,remove,1024,0.0570769999176263,0.1078900005668401,0.0826919497922062,0.1759959997143596,0.1577227399311963,0.3138117503840476,89.02535298377154,0.050813000649213805,112.83329291014905,0.09330404992215341,98.96417632672522,0.15608901045285134
slowlink,write,4,0.161262999754399,0.2273200000636279,0.2538918495178222,0.3594767996110022,0.4482843296322971,0.5321559097338465,40.9622792642036,0.0660570003092289,41.58658511240173,0.10558495009318003,18.709460616288922,0.08387158010154944
slowlink,write,8,0.1639160001650452,0.2368900002911687,0.2505609996151179,0.3674666995182631,0.4040480997879051,0.6369179800059661,44.51914398389832,0.07297400012612348,46.657580422620384,0.1169056999031452,57.63419759684556,0.232869880218061
slowlink,write,16,0.1748334998264908,0.2620204999111593,0.2674370499327778,0.4135528997983782,0.4410554996039717,0.6773732002172621,49.86858935569846,0.08718700008466848,54.63560486564136,0.14611584986560044,53.58003716663379,0.23631770061329038
slowlink,write,32,0.1913959998637437,0.3116049999371171,0.3220094001851974,0.485211499966681,0.5317406996712088,0.8004547004587949,62.80643281936463,0.1202090000733734,50.68240234217421,0.1632020997814836,50.534781511691676,0.268714000787586
slowlink,write,64,0.2412875005975365,0.4820544999092817,0.5040412495844065,0.7883090493269265,0.6719699397496889,1.0555342399235812,99.78428170356842,0.24076699931174517,56.39772537999721,0.2842677997425199,57.08057421687216,0.3835643001738923
slowlink,write,128,0.3324865004979074,0.8755930000916123,0.708200250333175,1.2173996997065848,0.9798880699835676,3.0969246600195763,163.3469325161739,0.5431064995937049,71.90048988740901,0.5091994493734098,216.04881770542534,2.1170365900360086
slowlink,write,256,0.6811604998074472,1.4968525003641844,1.0135358501691372,2.233479450270531,1.3197466801200075,3.265252730231732,119.75033795813465,0.8156920005567372,120.36511583658454,1.219943600101394,147.41511226493975,1.9455060501117243
slowlink,write,512,1.0681959995999932,2.776388499885797,1.4792832997627556,4.0103599997237325,2.1185951801575733,4.448457100056111,159.91377059317483,1.7081925002858038,171.10155305389478,2.531076699960977,109.97202021979733,2.329861919898538
slowlink,write,1024,1.6696530003100634,5.874673000536859,2.381489300355315,7.380019849957899,3.8460191393643615,8.398471050234518,251.84993525276815,4.205020000226796,209.8909513831034,4.998530549602584,118.36789537200659,4.552451910870156
